image_path,label_path,sequence_id,split,width,height,object_count,plastic_count,bio_count,rov_count
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000172_88164712_5e7e01433d.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000172_88164712_5e7e01433d.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000177_46006580_78a62d9742.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000177_46006580_78a62d9742.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000182_15218694_a94c9c07f2.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000182_15218694_a94c9c07f2.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000187_26809993_79613fa775.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000187_26809993_79613fa775.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000192_67742928_d4b7c3f286.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000192_67742928_d4b7c3f286.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000198_93513726_c194ec2c1e.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000198_93513726_c194ec2c1e.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000203_34037215_18062de859.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000203_34037215_18062de859.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000208_43647676_8819cc53d5.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000208_43647676_8819cc53d5.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000213_66520852_7d26b86071.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000213_66520852_7d26b86071.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000216_17832262_9f18d934a2.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000216_17832262_9f18d934a2.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000221_59671358_075c405d80.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000221_59671358_075c405d80.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000226_59381031_2d865320c0.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000226_59381031_2d865320c0.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000230_33485939_7adae3c08d.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000230_33485939_7adae3c08d.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000235_36769271_0f19b108bd.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000235_36769271_0f19b108bd.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000240_76793694_275e4e265a.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000240_76793694_275e4e265a.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000244_27806423_e841d26789.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000244_27806423_e841d26789.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000249_75203357_fd3ba5dff3.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000249_75203357_fd3ba5dff3.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000253_14272573_a15fa8661c.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000253_14272573_a15fa8661c.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000257_79291746_138225d3e8.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000257_79291746_138225d3e8.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000261_9127763_fd78827c7e.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000261_9127763_fd78827c7e.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000265_71080966_a5df591a6f.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000265_71080966_a5df591a6f.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000269_20462543_68da4072cd.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000269_20462543_68da4072cd.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000273_68756790_1105d87864.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000273_68756790_1105d87864.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000277_61773062_9a0ac6c07c.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000277_61773062_9a0ac6c07c.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000281_43382217_5e4518d3ef.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000281_43382217_5e4518d3ef.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000286_18132353_8f9c6d7ce0.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000286_18132353_8f9c6d7ce0.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000291_47942103_16c891adda.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000291_47942103_16c891adda.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000296_72801437_3fda2bef22.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000296_72801437_3fda2bef22.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000300_10920532_80e23f5a35.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000300_10920532_80e23f5a35.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000317_67139714_90fe2b60c8.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000317_67139714_90fe2b60c8.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000321_96906000_c62838d5e7.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000321_96906000_c62838d5e7.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000325_76197352_df9e494b74.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000325_76197352_df9e494b74.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000330_44801496_eeeb0e682b.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000330_44801496_eeeb0e682b.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000335_49779848_0586d93663.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000335_49779848_0586d93663.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000340_56746399_47968f80e9.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000340_56746399_47968f80e9.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000345_27497218_f3068834bc.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000345_27497218_f3068834bc.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000349_74909214_e79dee9018.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000349_74909214_e79dee9018.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000354_83341343_62c9f599f4.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000354_83341343_62c9f599f4.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000358_54220730_2e7c09b819.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000358_54220730_2e7c09b819.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000363_49588181_fb21f3494f.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000363_49588181_fb21f3494f.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000368_37598490_9cac42f431.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000368_37598490_9cac42f431.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000374_46062888_a406d7bc4f.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000374_46062888_a406d7bc4f.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000380_43026977_7aa3cca59f.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000380_43026977_7aa3cca59f.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000386_8766458_4274c62f17.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000386_8766458_4274c62f17.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000392_42459498_694b1341a0.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000392_42459498_694b1341a0.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000397_65247202_0369d8d9b6.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000397_65247202_0369d8d9b6.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0017_frame0000403_75534203_61b4af7455.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0017_frame0000403_75534203_61b4af7455.txt,bio0017,train,480,270,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000001_23130933_49d6ae5a39.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000001_23130933_49d6ae5a39.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000004_44899356_3b697b5441.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000004_44899356_3b697b5441.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000009_88754565_dfe94aabbe.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000009_88754565_dfe94aabbe.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000015_22611818_e160821e18.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000015_22611818_e160821e18.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000021_88388824_d79be7e58e.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000021_88388824_d79be7e58e.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000026_41464468_9e7789a58e.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000026_41464468_9e7789a58e.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000032_43198441_bc778e4d68.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000032_43198441_bc778e4d68.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000038_48959937_1e7b301972.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000038_48959937_1e7b301972.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000043_48481578_ec4dd26dd8.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000043_48481578_ec4dd26dd8.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000048_71338052_9513fb4410.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000048_71338052_9513fb4410.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000053_80298627_60f7a58945.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000053_80298627_60f7a58945.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000058_13561128_9cbd77d468.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000058_13561128_9cbd77d468.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000062_28442824_bac00304b1.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000062_28442824_bac00304b1.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000067_50284627_a405bafec6.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000067_50284627_a405bafec6.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000072_21757194_b1b2f23b88.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000072_21757194_b1b2f23b88.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000077_86170520_ff78ec69d8.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000077_86170520_ff78ec69d8.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000082_49908021_96dc31ea29.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000082_49908021_96dc31ea29.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000086_90248821_48650ac91b.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000086_90248821_48650ac91b.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000091_76553429_8796fac3eb.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000091_76553429_8796fac3eb.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000096_37980691_e4fdcd0a68.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000096_37980691_e4fdcd0a68.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000101_28116030_91f4817b49.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000101_28116030_91f4817b49.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000106_93699863_72c96e4bf4.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000106_93699863_72c96e4bf4.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000111_75759511_d65bed0a4f.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000111_75759511_d65bed0a4f.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000116_1818435_7e3ed58489.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000116_1818435_7e3ed58489.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000121_15441655_f41b8e7577.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000121_15441655_f41b8e7577.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000126_94562398_c196cd38b7.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000126_94562398_c196cd38b7.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000131_16459996_4f21bc69bc.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000131_16459996_4f21bc69bc.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000136_66466731_b536bdb8af.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000136_66466731_b536bdb8af.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000141_975585_4451fbd284.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000141_975585_4451fbd284.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000146_38577629_9749bb0877.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000146_38577629_9749bb0877.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000151_61083216_900c658696.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000151_61083216_900c658696.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000155_57206719_ae494df28d.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000155_57206719_ae494df28d.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000158_39528135_0a1ca536f6.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000158_39528135_0a1ca536f6.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000160_17692438_6791058184.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000160_17692438_6791058184.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000162_84991966_b15dd729fb.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000162_84991966_b15dd729fb.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000164_38826376_178b370213.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000164_38826376_178b370213.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000167_56704642_d9d58d69d2.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000167_56704642_d9d58d69d2.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000169_38560320_a7780534ab.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000169_38560320_a7780534ab.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000171_42998501_c059d3101e.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000171_42998501_c059d3101e.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000173_99542297_5b6587de37.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000173_99542297_5b6587de37.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000176_77299547_ef3b2fa207.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000176_77299547_ef3b2fa207.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000179_61936990_e3d432cdd1.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000179_61936990_e3d432cdd1.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000183_3325565_8ba2b8aedf.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000183_3325565_8ba2b8aedf.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000187_38316954_4d99403248.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000187_38316954_4d99403248.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000190_29580484_9a8413968f.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000190_29580484_9a8413968f.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000195_75116598_725c6af6ab.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000195_75116598_725c6af6ab.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000200_98482181_5257352994.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000200_98482181_5257352994.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000205_94028761_67e788a40b.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000205_94028761_67e788a40b.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000210_70859172_5551cb9b39.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000210_70859172_5551cb9b39.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000215_94513041_6cd83d13ac.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000215_94513041_6cd83d13ac.txt,bio0018,train,480,360,1,0,1,0
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0018_frame0000220_43442263_1211a7b3e5.jpg,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0018_frame0000220_43442263_1211a7b3e5.txt,bio0018,train,480,360,1,0,1,0
