image_path,image_sha256,label_path,label_sha256,pair_sha256,split,sequence_id
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000406_69127571_6f94344186.jpg,3caf7a17747523b716962e8598f113fabfd3f93db3e6deddb228d9becb0ad9cf,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000406_69127571_6f94344186.txt,a71addc63f6c061e16705709104d49c77906136e08e1b1c24571702a88c79259,016e6f68fff3dd660937fcdec1837e83e1a00c781d073c566452c7d3c1f07db1,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000410_80972335_def5c0279b.jpg,25c2d344735b0508bbaf04d5b996ecb4e5ce1aacb3352a0b3f198366e59010f0,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000410_80972335_def5c0279b.txt,ee1f99857b73870730894647ef79a744a25125517d24f27d36605a839b266408,9860733bccb227b113263d792a4c43270452f3e56e1702f5edc9c992dea9b6a0,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000412_51823007_7d23723a21.jpg,30ddcc5814be800dc0886270edae6aa178ad2caecb2f66117f61d39220d98221,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000412_51823007_7d23723a21.txt,f5b7f6007730d045b658c48dcead297a411bccff9a661108baf7b450a86fc9d5,6084ba2cd8c69fff6b0000bdad4809ce4e73582c3af01cd6f152da4003d93f12,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000414_48766565_375e0eecb4.jpg,143e2e97c4fcfc4ceaf79a4ed76c9cc1d1eead1f733ba1c6e7eaec109685dca2,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000414_48766565_375e0eecb4.txt,1f101a3d236cf5bbbea0cf50a6e138d3c5dbc3a4c549c47218693ce9f990aa17,851996b5b2edae601ee90ac89f009b6ef04f6cb2d1f852aed5b4728db552f02c,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000416_26694567_f2fede8b6d.jpg,b7906192e0f835aa3f18ee9342368aeb4f1d2dde09aaa4a7a177c4ddda5fed4f,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000416_26694567_f2fede8b6d.txt,33fbc186cc9cd4eba9cef6d447df2ded0f7c823108a9357263af642c6c361e63,55d7c1080d51e7b04491717eafd5ef9ebcdc9c171de6938f9d5d4517d2355bde,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000418_97331113_7e7293ab2e.jpg,e16bdeed65b5e42e3e938dc5999263e0f6700ee0024ef62625a95caeed42d89e,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000418_97331113_7e7293ab2e.txt,42bf7f5990a1ce69805032007cbd4875278d4617e8b16a4d67628bca3eafca38,018284e0aa0d93c27eee3da12bc4ccbd6f59518555efb52c5bba153cdef736ad,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000420_82274757_02dd74e9eb.jpg,9c1ad3bffc284c6abd77625f9fa454ef88dd53f97e8443d8c8c57f9af91c0ee0,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000420_82274757_02dd74e9eb.txt,ca626d1e31156411ab8cf905862bb88a1a8d15263906c0cef08840315b265dab,6de50dd357c154e3fbe48e5c070cdfa0e96cd09b73327f06daed1922e1ef09ab,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000422_83263888_18d48f2d82.jpg,f640157292233a6e8635c5a6d323188cccff35ee1d3e91f6431c6de14f84369b,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000422_83263888_18d48f2d82.txt,d316b3347f0d7a03817abefc46ced0b0c126168fb84845e188a14d4b3dab3634,e333afa9d6583b6e611eb487e5b037293de9586e81ae0f7499701937371a4733,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000424_60014388_f2a6128213.jpg,6eedfd94faa3ca92517741ca7c338a3316b253efd2698074058109d77b763616,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000424_60014388_f2a6128213.txt,5457418e9d552a4642352f586416ed77b3f43cbb55701e65799106f1da73de6a,e28eccf17277f6229af033ab24897bbda8f90704924b372eb593693f85a1cf50,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000426_59285853_b88ed42651.jpg,0a64d02774769116c02f3db937ee6be379632f01744d3e1f24e3e856e75de85b,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000426_59285853_b88ed42651.txt,02594504f06dc0338a63e2f99471a0b483d8df765bb498164d923c686d0d2dd9,9a93035676a6c0a2ec385f137426257726806f17ab0aadaba0cb0bc2b2a7dfac,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000428_16406402_af0462efc3.jpg,b9b62b1630842250cf2cdb0f4756be4c5557ee30bd962ec907c4029c576b1cd8,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000428_16406402_af0462efc3.txt,2c1502068509b2c0b2a9fe003773d6dc7261590ed72a29bd97ee6992cf15af9a,564b23edfb1b28c8fedfd5e86eeb0300c5f2a3ab00eb87cb86843d7edc3ccdf1,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000458_10931344_1a118a777b.jpg,24e3e1f7a1f94182d818f7f6f9ba1518c48e31c4492d6f567c5eccd457972f71,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000458_10931344_1a118a777b.txt,adefc210f53425780e2dfd0d639b3dedb3d023710e5c5459e672fb70dd26352a,0ef4fef035810869be9addab1344f0cc260247621345776524fa0e77aea42a4a,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000460_78973530_877581d215.jpg,54adcc766ee558a813d70eb7e2d1c8ef353d94d56bf008a6137e37c64c331c86,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000460_78973530_877581d215.txt,e883d0689a9fa19402689de5d149ddc8c49ed69ed7d7632dbed9509f77b3c547,77925d64c9236806bfc7691e037bc8b1fda252164cdae11de103a204f3e67612,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000462_57409221_997cf699c1.jpg,7f88fe5c91408d4ae074f9a46fad3f3b3aba0406ba81cea35303b70346ceb90c,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000462_57409221_997cf699c1.txt,43252f9cbdaf158744c54366d785c492003fdcf93ecd68051a3fd464fbb63ef3,c7c0aed65cce0f7c486c23f585a355d06916992972078888523ffa68417d7287,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000464_9062311_dc06bae308.jpg,8525f8aeffcf85034a6f8b885198e6f07c0b45fda94968733974b1d989f150a3,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000464_9062311_dc06bae308.txt,5e78c31acccf16df6249dd71827214c60e2edcdc1f3a07e5bf449e91c54ef972,4638b41333964af461564a12e185f3b191e160cdab86ac8c6db268410a64991a,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000466_9296249_6f3caf4f1d.jpg,66bc8588c0107f0ffd22ff091fb7d0415a1b4277443cddd0d93d57584d7357a0,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000466_9296249_6f3caf4f1d.txt,9eaeb54030d661bb87a191395a1757d3775e45cd5f09ab62e27daf8ca42dbff0,430f2662fce3018a0bd559e7a191591765f747dccfe4cd63372524759450a3e3,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000468_48878632_d6dd2bc4c4.jpg,4cdb9846a0412a6b7253f87ff3bfedbdead023230a43b8bd77a1f5f107bfbedc,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000468_48878632_d6dd2bc4c4.txt,285ef99e71baf6895ca3020cc4f5c7e642557a683068625ecbf3951c1e7327b2,44363aec091c6521258e0088b3f88a3e969ea56e009ea523cc0d53933f539950,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000470_74743745_10717840ae.jpg,53138bed86a7c72b0187e431df610a513ab4ca0dfc6ce6852577acbdf24bcc5a,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000470_74743745_10717840ae.txt,d020a8d94e632fee59819cf889ec2ebeaf21cfd68cd9aba70f369c8d5793e550,4d6e0f73d9b8c9b727810a15c247af28f2a6ca162d058bc1114e29255a833366,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000472_72817070_a5912a60c1.jpg,28bc33be9bbb683ee84c909c1141007f301c17821efb4e4d77c45bfca4a9cef0,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000472_72817070_a5912a60c1.txt,dac05eb3318bc62ac84febf95078044f41ee6a1523b7b2a68be0632699dc55fe,5a16543ea5ebc91eff3f4a8ffd79c0f0889fe085cdf9a9aa7c9ca83196cbacef,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000474_24408557_ba52e0ce80.jpg,5c028554c21017340bdc83fdf7f29e24f85ac535f018a03c5c8f49ff9a2c9ae8,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000474_24408557_ba52e0ce80.txt,283e78afc59e8911487da55682ad1afb0a218e1cb6b480df28a899c0187e8dda,35c119cb24618455380e9f9882a9f21bc83efd2e7ab00601501b2764f51eeb17,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0001_frame0000475_26882898_5d3a777c63.jpg,c5915ef4ab63e25eb0e9601ef5cb33e40c2907d20722af724bf026075284b0ac,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0001_frame0000475_26882898_5d3a777c63.txt,4ecb92cd6613b0d537e1346821e4961f7a31c58e28297ca332178164158a7b17,2de04b91126ba9170a20ce7fa0ad58e4d189ff33fd3f3cb4772efe57b017dceb,train,bio0001
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000001_34711505_7f183bd58b.jpg,d06638cc2d501251f6d5bcdbc363ef5a9da0ad925d9f0aa51c4a2ade3aac4606,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000001_34711505_7f183bd58b.txt,316c5d885673962586214132bdf707ddeb93e1221eb287207f72d452e41658f2,e56b7f1e2f70d2c505036ea6c0c9f58822193513875a4a84623198044b7c951e,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000006_84221196_2946f9f1e8.jpg,305fcaf49a3459e218b061d1f0ed2ed4aec76f6fa85143ef1514b6df19da8e03,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000006_84221196_2946f9f1e8.txt,a586101f324ce94f259e3f026b6a9c64e4a86ae578b281dcb78e55ed6122e21c,deacf00dd65ca97b4d8c4c858f8744942a4ad08dffd66f743611d637b298d132,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000022_45894757_dcc42140b5.jpg,0bf82505c90bae5119fc7f9e125ab6a8f2340229f66445760b1fd87a8d5c4921,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000022_45894757_dcc42140b5.txt,7d8af7f7d35663e52f0f0f23720020d215281ed8f0fd6f0ffa8d2433267c7245,fda71e1153a6a2c9136d9b3d33bc9ad1bb71b3dd48bb3a9b3dd09bda89ae8414,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000025_47184028_4ad00fe9c1.jpg,443c11a9d36d4d003636358e986d6bbfb8d5edad5e63541b024776b6f8855112,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000025_47184028_4ad00fe9c1.txt,d3ec1ae9085fcb7f0a848aac54ea760fd457af4029353d57e6662ae052c5341f,0f6c3ad771ae9a31465b13194f30eacec13f43ee48df9fadcfd4f2aece6067d2,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000056_67840737_9f361d738e.jpg,fe17ce868e72934ab217b6dfa4352eb2ab1272f3fd475b72d6559acdcd3ff361,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000056_67840737_9f361d738e.txt,a9ee21c68c6cdaad1fbe0b5ab462136dd6c3c3253c17f5f8432aee331f8fc0e9,59987ae655c2da8216933b429f3a3856b14f9d449cf9973d058cc8b53dc8064e,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000059_12992327_e27f69a4b2.jpg,52bca974136329aaabc45de834280d73ef34c2231935bd97478cba32f2ed0167,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000059_12992327_e27f69a4b2.txt,5e4d606088c6b2e303e2b2faebeab9f533bde6edad4472218ce5086eb809ade4,4bc91f2cd0ddf8511739b009780b50d5d2a634cd19259217d0c63e011454d36a,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000062_93387302_8b4098e88d.jpg,6089c5186091b04c3afaaf5c614d1f7d5861a7e9eca9cdcd6d099c04936e6066,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000062_93387302_8b4098e88d.txt,e0147d82570225faea86f69b6af2d3f8f18861794b68908c68b9f65feb61870a,c53404304352393ba92856a86c4123e26a360058bdbaf82c894b6091a8c9df13,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000065_95068245_62f05a8d2a.jpg,3f5bdb802364bc6c6dfef8a00466a5e4f2418167c2404098f859bd41ffb799ee,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000065_95068245_62f05a8d2a.txt,5781df8317930387fa4090a7e3e702c8ddb2b6bb38abc7e014ef3bc1e06bb9bf,4b82ff4e18d7148f2b9618f1e6970132ec0802168ad435d35a0a2716015d3623,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000068_83717387_880c45cfdc.jpg,9532b17c63bf8842b6400d383773c5bea39d9c6f7a48ff53aecdc96e07bf4d33,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000068_83717387_880c45cfdc.txt,121ee14a279a31d863019381c2d3bb711a5ac59bf688426a704ca38909aff0f5,b665c03fddcd819cbcfa99cf8306425011d084da4de625b4c73886254ed2e620,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000071_92853964_35bfbda82e.jpg,2758e3c98a0994d12a192daa98a06cc9c7f843284f283460f99edb7e21d10a94,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000071_92853964_35bfbda82e.txt,7170fdd7148fef25f218fc98c12f8ac0b7efc6f659848b65ad3e879068043b5c,81d1086b74277ad0e97de5c9756585c8ff5bf4959b37d12405a688173217a73d,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000074_52961513_a3c3afbd16.jpg,c1dff446b3db3b1085164529a27ca240014f0f4cd093f7981b877f138e566e46,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000074_52961513_a3c3afbd16.txt,a18fd6dac36a61001449867021cd9694325131556049d182b69f5cc26f7f4b29,085b64f2100a5513cc0d56d437f9857e56bd208a0289469f51f8c861651deaf4,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000077_31958950_c167abbe17.jpg,577c09fafcb750c1fe9a6f090e8e6353fb5c030ecf6f9fe1e69f9e7e3f78cc5f,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000077_31958950_c167abbe17.txt,78b28219cda109790994f145eb1e278299ea75ef1c43407693f55e17985a0924,176c5ba992daedd9db6afa51987ed69733c5b1359d770106b000b5f8f5413627,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000080_38899553_a235e7f81b.jpg,827e3c2de15fb74acb4a0f8f23e45fba9051bc80c0ce7da2738df9429423a96f,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000080_38899553_a235e7f81b.txt,e5a373a669c514986ed26438b5be3c2252eb1dec617402a4150400b079f44dc4,597ca9f5cf7f14a4e508ee49827f618cf918ae94e870b7494aee6a4fa6126ac1,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000083_14892594_0d526c771f.jpg,4549cb1bb6c97ec657a1e2f4b60ebd3cae224e3f04bd6c208a27abd3668d57a7,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000083_14892594_0d526c771f.txt,02f8b40e1ea07c0109d8e834ba704953114ab55d0415ac1ead5d41b76e423a19,e6b1b23ef4139a63e46b2e0baca23154c1422f82e061199b8241168f7fc264b5,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000086_54782466_552d840ab7.jpg,00c83de45f0c3d992da122aa755e752d1a8c2cf32f930b60ad7c405be14b73d8,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000086_54782466_552d840ab7.txt,e57d809c1afad3721220bff7cf7e1f87e87098b3fcc93dc94c47f1f41c5052ff,b1390099cfd4092b001d18d1e2be16e083e978d01361a2fa88f2f3b57cee0e85,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000089_16498905_02e29702ea.jpg,8379d210bbb7a2c783894a5bb59283701973f61ebeef1becad4549d9cc24d116,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000089_16498905_02e29702ea.txt,b95479fc27d250bbeeb9fd55df797db812e40b01b415202447d82812464b4629,6b680fa8ab4377ec93f8214639bb5336d081acd7a0fb2ed612dac99ebd96c644,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000092_10717130_98058ad49e.jpg,1a8641138109377315a3c4cdecdc7da6e6fb05a0ef2a9d48abd0898fff0e5cf0,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000092_10717130_98058ad49e.txt,a5f1329200ec4ed78f24c0d2c80861fbd2ae0ee6220df9e0501c8ac5f47bb4d8,9d6a84d7978b30af13ec9ce83af7e0e995a9b81c8ef7d8d69b9d0439eb0e7418,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000095_29917785_0a7d3d3c32.jpg,d806f78ff62a972e1d146d403bd5bf389a44eb8b66e4bac9428f1940dee0fe45,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000095_29917785_0a7d3d3c32.txt,05e320eee36ffbc094291ccc685ff26754c090bcabe68148489542ec88e67f61,f253746dac23f4e69f80530b0d4def4b72617f12ac3b6ada4125bec3462e3c11,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000098_98098654_803df36556.jpg,dfa66d899fd0f65239615251aaf4ac148d46ab38495a5c413f40ea85dd954635,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000098_98098654_803df36556.txt,6129ba84072fd9693be0e0b464a0537f49748fb7a83de12867c23aeb646654f2,c2e3d52add70e8391b5887a4e78194e582df6fb295000ad3f7c67bc4f9d71f7c,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000101_70513869_58f037a992.jpg,39f82d46fa09fffb777d607ba6aab61e8b47c6089dbebb37314de06c657b5e68,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000101_70513869_58f037a992.txt,a0aff78ea18989c575b61df6716eb6c3fce67f1f1d32ea75aad28a5f9f9c76cd,8fe63fd4d63ca59aace62504e7feecb456e0afffb63c4057a2c2971691f3cb33,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000104_46529078_e354cf8242.jpg,beb4a67e530d003487aa7055efdef064ec6975844dbaa4d497e9b2d1e2acc66c,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000104_46529078_e354cf8242.txt,b56f74a491b4bec87021577af3766c32ae066a233629fa0ee889bb1ca2a8dee5,0d5bae7e40cb9f7a0e57fc8b7590f7c542e07f66016a035b73f4570f91305c49,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000107_18884107_173f7d2910.jpg,05f12a3e8c260ee0ee83897b47c3a465460046e39f7bb37e9ba60e88b0c2cfde,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000107_18884107_173f7d2910.txt,2dd2d9ce536416da2ceb1c556303194d89ea55b1a3381250c65b41a2d2c3b3fc,ab83852ddcea678afe64720c2dfc6261e5d59da4360ef89f4059b837e10fa961,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000110_68532942_dbf8f196fa.jpg,5ce5899fb9940cb123e85d525f28859b246a402f437d6e06abc66617a93719e2,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000110_68532942_dbf8f196fa.txt,57328fb57a08dbac204f61528599f0442a6e6487a223caf49c4fd9a004535c43,16ca387146f288b851c9828bdb7c033f6a46c91ae3a9e1f74f2fa3d904306c80,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000113_51543433_282aa71fa1.jpg,eabb68e3dfb18d5cd25302a3cb72abf4216b23757486e7b5c065033972bc3214,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000113_51543433_282aa71fa1.txt,1427e12c9d420e2ba28251c21ae6567ddcb1ac7964445d12fe3e399f7a7b3b10,1a6686b8b91483e716557164cce8011fb1719916ff912b5dee86cd69ce6dc069,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000116_82544003_2a7888839e.jpg,cc817d1182d2e79774cd64bd08bb1f8c305e785c0e63506ac728fadd470b3e6c,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000116_82544003_2a7888839e.txt,6f93e6352544b70d7d5fcbe67b64a6a89dcc54021d54264f31bdfcf45892bff9,565795b5cd8e07d19ca48490e05a11753adf7f1efba794adcdcb28c79d16781e,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000119_19059686_093e5d340e.jpg,0849a2b81fa806fb2e37617c60aa3192eb695c987cd11e529fecdc44258f63ab,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000119_19059686_093e5d340e.txt,3e69887996540a0d5ff48ddbe5c2f54deb79cf1c921013bc7923d043e0812b5d,fe5aa41902f8a17e829aa48ad2139634c3416d87bb5b0b94dac2d8fb5e6419af,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000122_39117946_98b6abbb6f.jpg,f00dd9d49cdf3a33ceaefb85d59fd9b08f2d3658691a2052e516c644197ce0ef,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000122_39117946_98b6abbb6f.txt,64e53105fd76142138af209d19f41ea7423d13f131c8171f78519c0b983baf77,16c2cc6d7e0b7d0c90739267a33063c1a6691db8a134ccd86729a5e1cac4f353,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000125_16607464_c87f350c73.jpg,432f1e31bb0ea8db5bf77b8ece0fe8449007e6f2ee1772ebd86dcaca620372fd,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000125_16607464_c87f350c73.txt,342dff66c120cd2b7f8b838718f22593447b342ea93e3503f2b2662848e0bf43,7de582a655f4b0847a8b3f4f4e9056be3fdf3666dd1d4d3115a64030b07d1de6,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000128_55057303_e6ec070bdb.jpg,8534fb408de3824a70093d2d5e40d561d76a676f3c2c9e7fcd948e745594672b,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000128_55057303_e6ec070bdb.txt,734d553d08341b987397a3f5349a04dca54aff87ca3f20b9603c05f21c6c7e21,c16bcabf57a279cca8a19f66cdebac0eedba2e369e218a2fef66271f04206bd6,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000131_80518403_0494816e46.jpg,48067cb574e30f2e19dd1a2394a8e8b2bffc940e448d10ee17d94ec419ab59b7,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000131_80518403_0494816e46.txt,3f8a9e23c01fd11851a75ac42d7fe9f6b1f8ecd4cd6238bd83599967199bb45f,709a1056087f75e0443f152eca188f1bb407a21407527366a023bf8f4b8176e5,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000134_4230431_dafa877552.jpg,eab1f8909dee51ff511bf51aecd670dbc66eb09a4af220c4cd4dcc7f9428a71f,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000134_4230431_dafa877552.txt,1921e4da6de48d2535fd3d661e06938d94942dd9be23773e28ddf4cf363f86ab,9c730551f419bc9fcc4c43388af7c572c9fa48494113b785198231f90e4123ea,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000137_7069696_28d14d7ab2.jpg,76cb930d605cf595240065fcc7e8ff27a844608e61d948eaf69c76212611cb7f,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000137_7069696_28d14d7ab2.txt,bbc2f94480d09029a47612c161b28e234057071da4c88dc439328d3b6f386886,7dc159f2587d48c69df81316de9cf7215c0430877e7d7281d50ab8da54af2f85,train,bio0003
tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/images/train/bio0003_frame0000140_38017728_e754698468.jpg,83ede3942df925edf6ac318374862729dd4bda485ebfa48156b19b421c975720,tmp/sequence_safe_build/prepared_datasets/trash_icra19_clean/labels/train/bio0003_frame0000140_38017728_e754698468.txt,15f5eb29c9593c50d97cff9994679020ca1c7b7f8951666302469963a6b935f8,f884b2105a4dd01269a948152629a1ccd5ec948b0f3bf502e15dfe3b1ce68608,train,bio0003
