archive_path,image_member,label_member,xml_member,original_split,split,width,height,object_count,bottle_count,grass_count,branch_count,milk-box_count,plastic-bag_count,plastic-garbage_count,ball_count,leaf_count,image_sha256,label_sha256,pair_sha256
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000038.jpg,datasets/RFT/labels/train/000038.txt,datasets/RFT/xml/000038.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,b43c9e9793a29f9efbdb76c9b184d620abab3d8d81f1b09336b974b7e1cbe793,3b2d87a65c04e6901177bbf8231169439b0cbc3b4243a3d20292140000d96147,569bc9dc44f657c15daa256fc6990c4fee6809838458e073db40c79f3771557f
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000041.jpg,datasets/RFT/labels/train/000041.txt,datasets/RFT/xml/000041.xml,train,external_test,416,416,2,0,0,2,0,0,0,0,0,677e09f8334a4c456c58ba20b6e7b4bb58aaa7328b8347bdd9e747564664f20b,48a2321db606bfb85dfd04610add47ffce63f03048bced9ed91c09a539ac9784,864cbdf08df09c235fa12bd176aa9e473a8667f5dc1053c2162d12dd89c33169
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000042.jpg,datasets/RFT/labels/train/000042.txt,datasets/RFT/xml/000042.xml,train,external_test,416,416,2,0,0,2,0,0,0,0,0,bf3f4ccfe4e48a207263a3465331fc1f8278215e9f2c2e8aed1fb316ed07c68f,0dd2572294d20c45aa258c20ac05eaddd6594047382619988183e8f04b3dc596,8d022c69490a6e77cd94de1adfd91e477e02e88e0335cf58ab5fcc20355c5219
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000044.jpg,datasets/RFT/labels/train/000044.txt,datasets/RFT/xml/000044.xml,train,external_test,416,416,4,0,0,3,1,0,0,0,0,5e22b6bd0529d42693902171d1e6170e21ce5c14a04ad7f04d34b8feacd5ddc9,581c1ecd3edf66f9c33b278f13f10059326250329ca7ae7c0725ae7fe5325831,5bf53c8482f01871a30af34624174bad14acb40d9e17a945b2254fd4ee9d0422
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000045.jpg,datasets/RFT/labels/train/000045.txt,datasets/RFT/xml/000045.xml,train,external_test,416,416,2,0,0,1,1,0,0,0,0,8339a8726f2f3a2b0b5301c7bf81bc60626571fbe19b31246caddb472092903d,de155e6643d300c84e89e3999c12c32a3434fa92d6bc0e7be88af2c7d4a8e5ce,a44ab33ecc9ba53606611eb67d6a39845848cd9226e10b6a9a76d3e7d1467bc6
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000047.jpg,datasets/RFT/labels/train/000047.txt,datasets/RFT/xml/000047.xml,train,external_test,416,416,2,0,0,1,1,0,0,0,0,25539e31c6e1ad378cce46f6a48dd379f214116140479f9df2d695cabaf3437b,17f5eb4ac095025674852f28ced9dbb0cbd8ba2bb2ddb90a12fc34fb74747a5a,f26da14a66ce3057007b7dffddf9f97edf6c8807a676bda9713a6a61e4ae4c4c
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000048.jpg,datasets/RFT/labels/train/000048.txt,datasets/RFT/xml/000048.xml,train,external_test,416,416,2,0,0,1,1,0,0,0,0,949e0f4203ca75f6918eec54554ec4a12ad3d0d49e88c6de2490e1d5dd48e4a3,2904a88f6ecab585e1f63f6a66823971176cc6b52ceea4b650d895c1810b7dd7,2d88c3a2f782e1f7b7640ec00f931ce59531e43b5cf27b9f50a057a84ff5792b
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000049.jpg,datasets/RFT/labels/train/000049.txt,datasets/RFT/xml/000049.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,f29f4c3c59d29f5df5c49dc73b0409c92fb94985a380963c01ddaa2631471460,9579cd5e8d6baa45933939a5dd875d43814a3d20fe3cdf5182f5a1c91fc2e57c,718f1838009468891433e41cff2940c00ab95a42bd3916c474b3b95cb47b67ee
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000050.jpg,datasets/RFT/labels/train/000050.txt,datasets/RFT/xml/000050.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,69a314d8ece5cf500568c8c26bd29bcde9babeb50b27625ba165e1b5d87f7663,5ddb4d2bbd9e7fd4eaf3cc3523de7cdf6334eb003f567612588f020a925d8cea,de29242052e114471b08af171c3fdb41de7ee3f6f33d0d73a6a0c6e601dbb36a
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000051.jpg,datasets/RFT/labels/train/000051.txt,datasets/RFT/xml/000051.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,f11396a53bb1d633224bd039b2226a2b5826d16e322472c33934bd3e7a160e3e,2b3bec104497cfa520d9e29ac05a794802e99018f4ceb86dc67a1bcfe2ce825b,2cc4a0846ab807ef2502921e4742a79ed2e09b9e35bb24f829aa627b558db8ed
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000056.jpg,datasets/RFT/labels/train/000056.txt,datasets/RFT/xml/000056.xml,train,external_test,416,416,3,3,0,0,0,0,0,0,0,85301c5a7a1506203500fea190a16fdd77f4ecaddfcbaa4a107cc4370b82bd39,05e0516a2e1bd66cadcfdbfc19cfa92e1d821ab4b1639e2fe8e91018fc34b9a9,6b06b575241446237d797410b2c6dfd3f973ae94aca8f673b0135de8fd3d75ca
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000057.jpg,datasets/RFT/labels/train/000057.txt,datasets/RFT/xml/000057.xml,train,external_test,416,416,3,3,0,0,0,0,0,0,0,a7e1d34a01783513001a9d832074cc070c0cb27a6128f448e28837be912e1799,8b9840ab103b1ff53c2017f2911942beae821d3908663a07b04b1463721d5a42,1b1e44962465daabdc05dace8c0bf3c362b787a35496e7c52422ce2f1a9a34b9
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000059.jpg,datasets/RFT/labels/train/000059.txt,datasets/RFT/xml/000059.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,cd755ae564ef2b9428d75c1b7f4cf65c6c5ac5a15b9754a99a90f97ed0fad242,6acb2379259479070762ae5e3322a2a07b0c3f81a656523313aba9b0e9d580bc,9de3d00668b4a1f3d962f95cf431e32072705957d01baff0ecf01d90709c7c77
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000060.jpg,datasets/RFT/labels/train/000060.txt,datasets/RFT/xml/000060.xml,train,external_test,416,416,3,0,1,2,0,0,0,0,0,a8f47bfb20d45d3bdf1f528c9aab15f0855c540b89ca9482db2510da12225ee1,d0c3f08b065e6f3422005a5b7560d85f67a37af7b35b1b53c01cbdda449bfca1,e57e68a982125aa15199f33b777b1acdf286b40a1d95e43a42a3efc6ce44cf59
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000061.jpg,datasets/RFT/labels/train/000061.txt,datasets/RFT/xml/000061.xml,train,external_test,416,416,3,0,1,2,0,0,0,0,0,25126bbbf6648b9bf58730b90f6e72c8fcc62400969641086c0a3047db64ca12,c67648218b8c052065cae11147afdbf95eea10ad6c3f56c850421c5ac303f471,de6a072f397d427fa203ce582c0d81fd9b27699f68af07f55df188d048be9441
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000063.jpg,datasets/RFT/labels/train/000063.txt,datasets/RFT/xml/000063.xml,train,external_test,416,416,2,2,0,0,0,0,0,0,0,29fae3a40b75debf5b72fe7223adbfc4472b45a9599b658d7c91098a8789dfec,ab447f7d943f100d19abbfc4b5fbac314c7ab10b161f48cdc9fdb685e07c9608,8b4d785999d8c017d7d19c45bd35205c30d9a0fad476d70898b39f610fdf86ef
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000064.jpg,datasets/RFT/labels/train/000064.txt,datasets/RFT/xml/000064.xml,train,external_test,416,416,1,0,0,0,1,0,0,0,0,bcbd3e77ae347d78f24d7045573948f6126d75c3d6b41ec9798f7ce05b68f5a1,a5e2dc937fda01db5469c7bc1bef9e057ae047a1fbf802e8502da5f214db6489,dafd75e9670d56c363e5b12ed8788410382020298bf6c472fd5b919f0c9a974f
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000065.jpg,datasets/RFT/labels/train/000065.txt,datasets/RFT/xml/000065.xml,train,external_test,416,416,1,0,0,0,1,0,0,0,0,862480de43e578ea3d110bf080ebe017c901146b71b46eaf900492cfa3698864,5f1eb331fac549fe689af243f11c53c81d56d077016ce890fd4a656c003baf13,90b685e41c524c23a3d8bb930c184d3a48bd51149096b6857298a49bb6a1bf89
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000066.jpg,datasets/RFT/labels/train/000066.txt,datasets/RFT/xml/000066.xml,train,external_test,416,416,1,0,0,0,1,0,0,0,0,c57c5888d0f2751ab4667a327e0f51deaf8f5ca0680e51c56e06cd4997810d5e,74d239c0ff1e2b8994a837d628e197bb43e759b0328f6e6f506a2f6a885b5144,14348e0665c3d3a5042a384af73807a502e890c4df4e649868b0ece4bd165567
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000067.jpg,datasets/RFT/labels/train/000067.txt,datasets/RFT/xml/000067.xml,train,external_test,416,416,2,0,0,2,0,0,0,0,0,63e63007a269360fd7e4086f1c3960d94a477f4f0d220e14e460334e73d33306,e70f243a8be4b7d6199038056757f0396667bed10f7f635708ffe23874dfc767,ddeb0fc34e0713fc0d0a27d0e9c072405fcac35a90b613f0f44f9e374a880029
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000068.jpg,datasets/RFT/labels/train/000068.txt,datasets/RFT/xml/000068.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,f3193f64ea7b57e8d04f9e29e4f585551c65a8dafb1824c3c58c3ed474d58181,6c30e6b2598990789dee596d349c3fd52ed00a1830f61d0d31bb87463c735996,9c73640690ceeff6d8704e694859614bb00aa6370b1e2f5460b2ffc63a6e5656
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000069.jpg,datasets/RFT/labels/train/000069.txt,datasets/RFT/xml/000069.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,fed55ac403700a453072c69d787f35abcf401799008a59e6f55542fd5376ba5e,bb229d11b6af9a43f6e83cb8dc9f9bb84b6f71e4836db696811e64f6bc4ad1f4,3960a4b87d6542f30d76a7ee71a318becc715ccf8925646ab6a7f1f3583e3b7a
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000070.jpg,datasets/RFT/labels/train/000070.txt,datasets/RFT/xml/000070.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,02b5a1c30c5226672e55b04fe7c11ec11638fba56a48bb072d6be62c03aa942f,477c76a19d16db6715b7434e340c006023c922219d2dab62d45ff669e3ed5534,d0c3c399f24806a789353ea12cfe88242d1c0c7d13450a7caa4f6f0baed1c89b
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000071.jpg,datasets/RFT/labels/train/000071.txt,datasets/RFT/xml/000071.xml,train,external_test,416,416,3,0,0,0,1,2,0,0,0,5aea676dde199c1d2f116d79c95ad7bbdb8d93e88b3715f116d3319bb70c8c30,5a5612c52da127fe236ef264cf952f60ef4d9db53b41438079655e822d634442,21dab0aabba941acbf063e39df4c328a131d4bc33293ef4ede283d0080944842
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000075.jpg,datasets/RFT/labels/train/000075.txt,datasets/RFT/xml/000075.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,14ee7c8808abd98c66b10b81ffc65a1962b989f8759a6d0e05b3cfce0b641500,4733bfe4f0f4f572ca44581701c96427721ce34a57d5bb314550ff9c77fc720d,ff1be08a1857b60593ee88dbda61e3fcca9d5897d6979f612452cef09f8d6cf5
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000076.jpg,datasets/RFT/labels/train/000076.txt,datasets/RFT/xml/000076.xml,train,external_test,416,416,3,0,0,2,0,0,1,0,0,cc80d270c07a8a503b537cd9c40bd81141e0fe521f860a22cc1bed2bf60d2118,c49d24ffe986137e00742c19cd9f7f7c00b23d26bf45fc03ceedebb8deff636c,4bf4d5a2b58298c991376b868e9663fc4010589d4c9b88655b26b090aec21794
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000077.jpg,datasets/RFT/labels/train/000077.txt,datasets/RFT/xml/000077.xml,train,external_test,416,416,2,0,0,1,0,0,1,0,0,f1e71df877b6a8a819909e2193eab2c1e170a9820b4f4e0ff636d3a4dc02dcb6,ab4d16c9c7776bd6a0cce856a87e89e5efdcb1f74f2726eb1db82450a9a1caee,a34cf6b126de6f34a956dd0c68a7d675e429a229f4f211f070fba41b9ec95ecc
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000079.jpg,datasets/RFT/labels/train/000079.txt,datasets/RFT/xml/000079.xml,train,external_test,416,416,1,0,0,1,0,0,0,0,0,9c8f5e3a46908b691d1eaf59285326b6cce6da9168e991c0c770d9df4b0e0538,0e60e55891b5e214ae75dfe6953c9fafd67d07cbd50d03e9999742fc2bfb8883,d86456365cb6e9026b63abb4948dd88d1140ec9bb1e9f234b8ce09d30db78bfe
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000081.jpg,datasets/RFT/labels/train/000081.txt,datasets/RFT/xml/000081.xml,train,external_test,416,416,2,0,0,1,1,0,0,0,0,290c74f9e99af98d2590b01a71a506b5f78e8e29ecc24cc9e23a4d2cea3abeb9,191b3c41a67324fe695a8cf253ce3e7adfee35862873f8076fec8bed42fe42ec,43e3f2c2460123970b002a1c5960b564142ff38fd093daa884093fd0cf132ce7
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000082.jpg,datasets/RFT/labels/train/000082.txt,datasets/RFT/xml/000082.xml,train,external_test,416,416,2,0,0,1,1,0,0,0,0,f14d7b4b10ae58c13383293359ae30b96cb1b63ac17a722b89b1ca46b2130138,913aa0c1812c4c787af70c2cd7757e63a57b3837647dcc9527e5d7911bcc1802,44d400bacfb3b3b521168620e7111edae01efd8d83e9dc767606bb7861f39949
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000083.jpg,datasets/RFT/labels/train/000083.txt,datasets/RFT/xml/000083.xml,train,external_test,416,416,2,0,0,0,2,0,0,0,0,2919b2b1ecf5bf059455300f1e85b1c8fb45259d06ea7cc0cce3b12fbf7ce4b4,08a9e920ca688d5b8dd0aedb13d6b0f7dfbd467d67293763378e907f5172db6a,5443d9beda3269e83583b650100764cec605c2b2d76eb8a5eb67817574c94039
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000086.jpg,datasets/RFT/labels/train/000086.txt,datasets/RFT/xml/000086.xml,train,external_test,416,416,2,0,0,0,1,0,1,0,0,d11bcc2ae8670f9e1be14a1cd08865fd778895cf5c973435c5dfa5ce57a80205,59a55b6807d6320c2d9a619647e43a798e53be9c1e6cd73d814aa48667f3f710,5cbe79bb85b1bf202084d555a16340c8c1b16ac778521b8ea1e51f32a601600e
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000087.jpg,datasets/RFT/labels/train/000087.txt,datasets/RFT/xml/000087.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,4d5da45e4d8879cbc37a36e925033fe4a6a52470f3f4d41906d979c897d3a407,65e4978183ae90f1b770e126d49df8c7ad78f25dadc32a23e2fd95dd1b06d46b,104b6d5cbcef2463cf992d1b29cb733f5033d4dcc62aa414fe30a2317edcca89
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000090.jpg,datasets/RFT/labels/train/000090.txt,datasets/RFT/xml/000090.xml,train,external_test,416,416,1,0,0,1,0,0,0,0,0,071fee70770cee4c53c7bc8290ba308050cbb963c1ccf93dcb69a311884b246c,04010cba86c208f0cefbc86a0cbf413f27914e018f314f595888a1f736856210,4c9a572d657a4234621bdf568ae0e59f0357be09b967e5b5df657f0308b2e2a8
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000091.jpg,datasets/RFT/labels/train/000091.txt,datasets/RFT/xml/000091.xml,train,external_test,416,416,2,0,0,1,0,0,1,0,0,0290123b0f9c669e0270cef8848fdbc4e246bcdf869103f7a60e616ce90cf680,54528b8525dc4b57b59ab05024da950f28f3195bc038bd87ab82018f59c4714f,92f9cc8fdc53efc11537825424276208f00f084be9ee66aa3d638c15c89e14bd
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000093.jpg,datasets/RFT/labels/train/000093.txt,datasets/RFT/xml/000093.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,7d12f69ba319069409e5661b9338494e1f1b3bdd60cf577f3453157e76178c50,0944cdb0574355770fd6ce8b0a8b66cf3375491788da7c84ec5d6dc5f63fa8f9,ba8d514f1d7b5f1bd0790134fcd915e4a5abdeab9a4f79b661c5305612574191
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000096.jpg,datasets/RFT/labels/train/000096.txt,datasets/RFT/xml/000096.xml,train,external_test,416,416,2,0,0,1,0,0,1,0,0,83fa3dca8c9750e6fbc6e7d171cca6cfc65a03d154823dff01b14f45c4ff8ab8,aa0814867289ed7ffb139cb7e750880183690e406bf9ef0235bfad8f06ae5a8f,21093f358dd03675f369a9ab87f82a6a6944b6c2164f800341d6772b3ab75009
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000097.jpg,datasets/RFT/labels/train/000097.txt,datasets/RFT/xml/000097.xml,train,external_test,416,416,1,0,0,0,0,0,1,0,0,19a580410db77bc6cbe77196e50c290d7002737f4ffa22cc4ea34f9d08db0add,7fd3333dc37a4cf1d2dcea56ec3b1d2bfa755dfa8a5a0537978587564afd739b,2a7b79ba34ac485f1131bd8e14150985f4ad01e00818f339321251e204b063c2
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000098.jpg,datasets/RFT/labels/train/000098.txt,datasets/RFT/xml/000098.xml,train,external_test,416,416,2,1,0,0,0,0,1,0,0,5872a66ad6fe122e1016c075312d1e355169d2415792949b5f0f6c85579ecf15,c82a86b44ae324f5e824f8fb9f57e60d3d6c31db11fe3885156d327b27f2f87a,943f0cee0ccf3e622ba43fd66c11b74f8c065094afca676c4012e00d98bcc5a3
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000099.jpg,datasets/RFT/labels/train/000099.txt,datasets/RFT/xml/000099.xml,train,external_test,416,416,3,0,0,2,1,0,0,0,0,c303f17dd36f6d752601481c6bbc87fa452b9f55205917cf2e1e76bbc52ad08b,933a7a8d87e83b6d023bcae01a3e19e25158671bd597013e5fd07f73525ac5dc,b957b88b8509e5f07bc3a757af11667d7583b841c5091332e2b3d5562c05602e
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000100.jpg,datasets/RFT/labels/train/000100.txt,datasets/RFT/xml/000100.xml,train,external_test,416,416,2,0,0,1,0,0,1,0,0,e50cf685059be334647b6a759e863824c48923af08b59525357b9b4aa64febac,75cd37f092e62b8ad14cd9319003c8564eb1afe7cfc7fd0c4e27d2eebc73842d,beb212c32f52c373c71d1bbe3cce2096ea0c81cad61c72e5db2b2abae4fe01e6
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000102.jpg,datasets/RFT/labels/train/000102.txt,datasets/RFT/xml/000102.xml,train,external_test,416,416,1,0,0,1,0,0,0,0,0,36ef4f3d0977215349405fc6ee4ee51b5debc236c74d1f48e5dbdb6f70dc0624,ea882e88eea7d7733fff1956ef55ccfd03ca381a9861e6e26ea8e3084c3a9efd,9eb83e8d15fd069fc19dcb44ff7cdad2d0594079f6dfaf9f9204e0e106e8a8bd
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000103.jpg,datasets/RFT/labels/train/000103.txt,datasets/RFT/xml/000103.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,fedb271bcd8513aad405d1670bc2ede633152cef33ff56b20ee6e2d6b11fdeed,75f8f42e888fe9537b0e209f791942d0910286665303ca242bf055ea629c200a,d4afc88579caf5cc4d474ff3eac88d267a1b25d14fc79f17cf40856dbe336c05
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000105.jpg,datasets/RFT/labels/train/000105.txt,datasets/RFT/xml/000105.xml,train,external_test,416,416,1,1,0,0,0,0,0,0,0,9a8c47581e361d220c4599c088e1477583921d6db313d04fc22a541215d0611a,dd627965e49d05c7526716179bf99188e0e03217251c08b013c4e4efd819b326,79070af2e7cc099da438cb70d18cca868ce9f4541ebfddbeeb0256e77554f637
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000106.jpg,datasets/RFT/labels/train/000106.txt,datasets/RFT/xml/000106.xml,train,external_test,416,416,1,1,0,0,0,0,0,0,0,78c3c49ae4869ae7f08f7dc80c7a77c56413a0bca2c9d8ad441e358242a7d18b,2a77ac45b0979728967038b3210455aae33b3185a4c950e4913f943f6c456d03,896d03cf82aad369768c91119b2a18816a63ded812131e4f0a3746539ec6571b
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000107.jpg,datasets/RFT/labels/train/000107.txt,datasets/RFT/xml/000107.xml,train,external_test,416,416,2,0,1,1,0,0,0,0,0,c3e52f360c4dd72d2a61613abbcc8435746646148122a625991893bacb91591c,6166207080db34e18c52619f62b43a1a19ca20916935a475dfde47ff3bbcf777,3edffca76886f907f7e92cd72fc8945581bdf27890bee091984653899fc7df05
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000108.jpg,datasets/RFT/labels/train/000108.txt,datasets/RFT/xml/000108.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,ebcd6852d63bc2aa02843f220bac41e41ba74d27f26144f68d7b798a5adc9dfc,5c93e4ec707c655330f93614b8a0543919192b4f085cc8e65c0bccfce24d7b6a,7b7971b181fa4369e4e0110d9454910b1d8770282941a41ab1e9f6cbb24d2146
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000110.jpg,datasets/RFT/labels/train/000110.txt,datasets/RFT/xml/000110.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,c10feb2829f5ff64be45429818f0607fd2adcee83543b3f7ffe3920a4ac13694,3b996f4ec49cb1e8a47153bf8a4ce2de011edd141abb3be7d5c735156b03b8b5,b8a910304b5a054d50548be07bb4e8b3b5417e29b38e3542c19b361b23c15a86
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000111.jpg,datasets/RFT/labels/train/000111.txt,datasets/RFT/xml/000111.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,61a39544d56fcd0c950f0f7a82919ff8845e94394a990d040b387855708e0a66,97a80bff911911ff15a8ae12ba1b8bf36c56282993f6d88031ce53643a2caa77,334b09c41801d7028c08dec406e958d0125313d91357889c57fbe779d62d27df
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000112.jpg,datasets/RFT/labels/train/000112.txt,datasets/RFT/xml/000112.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,e409d00fab8f861d13118ec75bfc5273ce7fad45790923738a349fec242f798e,5b6a29e1d1fb322b9643e4d0f6e06aff86d1b9beb3da6c32895be6f11bd9d59f,6414e3b33c1502de52334652dd3182fa679f8f5f130dffeb98415cb9b06b38a5
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000113.jpg,datasets/RFT/labels/train/000113.txt,datasets/RFT/xml/000113.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,80f0412e4a4d657ab29f27f1d03d75c3ab1f56cb1c4d488b9c36d55f44c8095b,0301e43e10f22731626953ce0ce951f2ffd78f58c946bda5705efeaa4d4c0fc5,3392d6756bef8a1d86ddd4aebe7e74ceec07d755f93e6d1abe60f14418d1d741
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000114.jpg,datasets/RFT/labels/train/000114.txt,datasets/RFT/xml/000114.xml,train,external_test,416,416,1,0,0,0,0,1,0,0,0,5a2962d4313dffb13a38cfc7d51bb81e8af48f3674cae2d7c640ff326dfd491f,a56f7cf98f080f0568981bd451eb3722ee7e30ac6f4336bf1f4ff68bd90387f9,b39bd0e9976c9dc84a86d06d43b419fcf32a208ae127d9c4495a473223f55fab
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000115.jpg,datasets/RFT/labels/train/000115.txt,datasets/RFT/xml/000115.xml,train,external_test,416,416,2,0,0,0,0,2,0,0,0,e21629e00fb95008d2081f3ad184af22e29c300f3d91deefc7018fc6a2e8aa9e,9caf814ebbd9c2df9a4a52abe6f3dbdc82147bcf20aa935eed41149a0cfd48ff,bf1ba3aeaeca8b710aae75254b63c8a07b6a426079cb62dd967e85f9399d7d73
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000116.jpg,datasets/RFT/labels/train/000116.txt,datasets/RFT/xml/000116.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,bac5f77fb3c6ec3df2e57b7e72ecca662dfeb01e20a6c9e445f60aa831915cf9,13beeba5940924021f6c9a9ac1e1de9b63324d4aadf0d795fd6d34d09211c2b3,59135d6678bebb21274858abb4db2ea4971243a5b74f2eda788888fc910cc714
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000117.jpg,datasets/RFT/labels/train/000117.txt,datasets/RFT/xml/000117.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,7498f2b9d951ae8e83deb8fac5c8c28a24f39524ad4917966973dab411f9f30b,87def5d816f49b66d0dc0587d3f7b82d2a49552ae66347d3cbbc6234b7427bbc,a3ae6a03ca5126251e0dad0b8948ab02dad5e5776fb235640306ab6a1fd49c5c
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000118.jpg,datasets/RFT/labels/train/000118.txt,datasets/RFT/xml/000118.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,fa49266aa72f11a147425d927eb09e2e9ac73307f8bfc3e40ade225618e2481d,0c293ca0ee43c067fb618b93c1add650af85dfad848011ad8f39bf29c77613c6,2676283a5d1c730e4abf62880e3b36bd266cf92c3c4315802d8fb050a40e8c85
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000119.jpg,datasets/RFT/labels/train/000119.txt,datasets/RFT/xml/000119.xml,train,external_test,416,416,1,0,1,0,0,0,0,0,0,637ea19d9c4f93f9ace01f548a732efefa15a1d9d99065eca7aa99940dc196e7,97b2adf3b7cb7cdfef8208106e0bde197f0797a90db31af9f0b108eab85ea71d,eff0aadc880ae79073c949cef5f45e67bb8150c34826ab1b27ea2553d1ab698e
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000122.jpg,datasets/RFT/labels/train/000122.txt,datasets/RFT/xml/000122.xml,train,external_test,416,416,1,0,0,1,0,0,0,0,0,5dd55f43883f655b2079444527c823b4f98d4a8d4d691fb505ebb2cab5a091a6,8721c945b3ab10d8273350a08a331ecd24811ea2d66f185c16f9b8b6afc85eb6,6effda6dd702b14c105e0a3f39181e2ba05c53684ac4ee3e4363235e5cd4e4db
.data_inspection/river-floating-trash-datasets.zip,datasets/RFT/images/train/000123.jpg,datasets/RFT/labels/train/000123.txt,datasets/RFT/xml/000123.xml,train,external_test,416,416,2,0,0,1,0,0,1,0,0,52c517f95e43df225d4c8bb65217f322ab504a7ae075558d8c403eedec23486a,b2276e0efc2e02383e0b504441a65f891f11a21d3afbd9e0a4bbdb9d8a8bf0c4,caaf52deef9def177e5b94c7ee81b9357a2c6686061161dcc6d8c926ebd13e1f
